question_id,question,correct_answer,devstral,nemotron-nano,mistral-675b,ministral-14b,gemma-3-27b-it,gemma-3-4B-T1-it,gemma-3-4b-it,phi-4,gemma-3-taide-12b-chat,llama-3.2-3B-f1-instruct,gpt-oss-20b-mandarin-thinking,gpt-oss-120b-mandarin-thinking,Llama-3.1-Taiwan-8B-Instruct,Llama-3-Taiwan-70B-Instruct,Llama-Breeze2-8B-Instruct,Llama-3.1-8B-Instruct,Llama-3.2-3B-Instruct,Llama-3.3-70B-Instruct,Gemma-3-12b-it
93,"民族的構成要素可分為主觀和客觀兩種要素，所謂主觀要素，就是指什麼？
A: 民族精神
B: 民族意識
C: 民族同化
D: 民族習慣",B,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
94,"國父將中國古代的何種制度，融入他的五權憲法中？
A: 世襲、考試
B: 考試、監察
C: 科舉、封建
D: 監察、行政。",B,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
95,"我國行政院的施政是向哪一單位負責？
A: 監察院
B: 考試院
C: 立法院
D: 司法院",C,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
96,"國父思想的歷史觀為「民生史觀」，民生史觀認為社會和歷史的重心是：
A: 人類求生存
B: 經濟的變遷
C: 政治法律的變遷
D: 階級鬥爭。",A,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
97,"中國從次殖民地躍升為世界四強之一，是因為何事？
A: 北伐統一
B: 建立國族
C: 廢止動員戡亂
D: 抗戰勝利",D,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
98,"美國境內的黑白種族之爭，過去澳洲境內的白澳政策，均是一種：
A: 種族征服
B: 種族文化。
C: 種族融合
D: 種族歧視",D,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
99,"目前凝聚中國民族團結方法，除發展交通統一語言外，還須加強：
A: 科學
B: 工業
C: 教育
D: 法律。",C,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
100,"國父在推動區域和平方案，主張先團結哪二國，再推動亞洲各民族團結？
A: 中韓
B: 中菲。
C: 中日
D: 韓日",C,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
101,"西方在早期實施選舉時，女性並沒有投票權，這是何種不平等？
A: 民權
B: 民生
C: 資本。
D: 民族",A,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
102,"以現今世界趨勢而言，在解決政治問題方面，趨向於政治地位平等，實行：
A: 專制體制
B: 全民政治
C: 獨裁政治。
D: 間接民權",B,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
103,"政府為開闢道路，而具有強制徵收人民土地的權力，其法理的根本依據為何？
A: 為維持社會秩序
B: 為增進公共利益
C: 為避免緊急危難
D: 為防止妨礙他人自由",B,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
104,"依我國現行憲法規定，當行政院各部會首長出缺時，應循何種程序提名補實？
A: 行政院提名，立法院同意
B: 行政院院會決議，執政黨核備
C: 行政院奉總統命令任命之
D: 行政院提名，總統任命",D,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
105,"國父主張民生主義的基本用義是要：
A: 使農人有田耕種
B: 使全民享受幸福生活
C: 使資本家累積資本
D: 使工人享受幸福生活",B,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
106,"中國歷史常是一治一亂，當亂的時候總是由於什麼原因而發生戰爭？
A: 爭平等
B: 爭皇帝
C: 爭自由
D: 為政見。",B,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
107,"國父認為革命建國的三階段為：
A: 軍政→訓政→憲政
B: 憲政→軍政→訓政
C: 軍政→憲政→訓政。
D: 訓政→軍政→憲政",A,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
108,"一個文明社會中，一個人應享有的基本權利叫做：
A: 人權
B: 君權
C: 治權
D: 民權。",A,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
109,"民族民權民生這三個主義可以一貫起來，其一貫的道理都是：
A: 救人類
B: 打不平等的。
C: 爭獨立
D: 求平均",B,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
110,"國父取消「大人、老爺」等名稱，自稱「公僕」，是由於體認到民權主義是：
A: 政治平等的主義
B: 優越的民族主義
C: 自由主義。
D: 共產主義",A,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
111,"民生主義的最高理想在建立怎樣的社會？
A: 政治平等
B: 道德高尚
C: 文化復興
D: 自由安全",D,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
112,"孔子所說的「均無貧」，為我國古代的哪一種思想？
A: 大同
B: 均富
C: 民本
D: 養民",B,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
113,"我國的優良傳統：王道文化，是以什麼為中心理念
A: 遠交近攻
B: 世界主義
C: 仁愛道德
D: 民族自決",C,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
114,"我國五院院長的產生哪一院是由相互選舉產生的？
A: 立法院
B: 行政院
C: 司法院
D: 監察院",A,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
115,"人類生活程度可分為那三級？
A: 快樂→幸福→興奮
B: 安適→繁華→奢侈
C: 基本→次要→核心
D: 需要→安適→繁華",D,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
116,"「為人民彼此表達思想，遞嬗文化的工具」是指：
A: 生活方式
B: 語言。
C: 風俗習慣
D: 血統",B,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
117,"社會進化的定律，是人類求
A: 自私
B: 生存
C: 滅亡
D: 動亂",B,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
118,"國父主張：中華民國主權屬於：
A: 個人
B: 外國人
C: 少數人
D: 國民全體。",D,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
119,"所謂民族國家，即是以什麼為單位而組成的國家？
A: 部族
B: 民族
C: 宗族
D: 種族",B,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
120,"國父民族主義的最終理想是：
A: 民族自決
B: 民族平等。
C: 民族獨立
D: 世界大同",D,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
121,"何者為我國傳統優良文化最基本的中心思想，自堯舜一脈相傳，至孔子集其大成？
A: 民本
B: 五倫
C: 孝道
D: 中庸",D,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
122,"要實行民權政治第一步是：
A: 權能區分
B: 均權制度
C: 直接民權
D: 地方自治",A,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
123,"國父目睹滿清腐敗，內憂外患，民生疾苦，因而創立何者以救國？
A: 民權初步
B: 實業計畫
C: 三民主義。
D: 孫文學說",C,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
124,"國父一生因領導革命及奔走國事，分別有許多名號，何者是民國建立之後，國人最常稱呼的名號？
A: 孫日新
B: 孫德明
C: 孫帝象
D: 孫中山。",D,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
125,"國父主張：中華民國主權屬於：
A: 少數人
B: 外國人
C: 國民全體。
D: 個人",C,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
126,"近代歐洲工業革命後，生產方式的特徵是：
A: 用機器以替代手工
B: 一貫作業生產。
C: 自動化生產
D: 改良式的手工生產",A,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
127,"自 1980 年代以來，臺灣積極調整產業結構，提升技術層次，發展高科技新興產業，下列哪一個不是高科技新興產業？
A: 食品製造業
B: 通訊工業
C: 半導體工業
D: 航太工業。",A,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
128,"民生主義目的在：
A: 生產
B: 均富。
C: 賺錢
D: 養民",D,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
129,"「天下者，天下人之天下也，非一二人所可獨占。」這句話代表什麼？
A: 民權即民治
B: 民族即民有
C: 大同
D: 民生即民享",B,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
130,"國父認為國家要能長治久安必須要有很好的：
A: 教育
B: 道德
C: 外交
D: 兵力。",B,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
131,"中山先生曾引日本的民族運動，說明什麼是富國強種的寶貝？
A: 政治制度
B: 民權主義
C: 民族主義
D: 民生主義",C,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
132,"為了避免地方政府與中央政府的對立，並能收中央統一協調之效，下列哪一種憲政主張或措施符合國父民權主義的主張：
A: 落實均權制度
B: 中央委派鄉鎮長
C: 增強中央集權
D: 廢省或省虛級化",A,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
133,"「主權在民」是指國家的最高統治權屬於國民全體，請問下列敘述，何者『不能』體現「主權在民」的精神？
A: 民意代表在議會中行使權利以民意為優先
B: 國家的政策一定要先經全民公決，才符合民主的意義
C: 對於地方施政的重大爭議事項，公民有權依一定程序投票，以決定其存廢或修改
D: 人民有權行使選舉、罷免、創制、複決四種政權",B,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
134,"國父說：人民為一國之主，官吏不過為人民的：
A: 宰相
B: 奴隸。
C: 皇帝
D: 公僕",D,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
135,"國家統一綱領是先以交流促進了解，以什麼化解敵意？
A: 合作
B: 互惠
C: 裁軍
D: 反戰",B,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
136,"國父認為中國之患在貧，要解決中國的民生問題應當：
A: 先求均而後求富
B: 求富與求均同時並進
C: 只求富而不求均。
D: 先求富而後求均",B,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
137,"國父思想的歷史觀為「民生史觀」，民生史觀認為社會和歷史的重心是什麼？
A: 人類求生存
B: 政治法律的變遷
C: 階級鬥爭
D: 經濟的變遷",A,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
138,"中山先生說，社會一切活動的原動力是
A: 能源
B: 靜止
C: 民生
D: 市場",C,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
139,"下列何者與第一心音的產生有關？
A: 動脈瓣關閉
B: 房室瓣關閉
C: 心房收縮
D: 血液流入心室",B,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
140,"胃壁之肌肉層依其走向由內而外之排列為何？
A: 內環，外縱
B: 內斜，中環，外縱
C: 內縱，外環
D: 內縱，中環，外斜",B,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
141,"關於胰臟腫瘤下列敘述何者正確？
A: 卵巢間質（ovarian stroma）結構常見於黏液性囊腺瘤（mucinous cystadenoma）
B: 管內乳頭狀黏液性腫瘤（intraductal papillary mucinous neoplasm）組成包括柱狀、含黏液（mucin）的上皮細胞，與胰管系統沒有流通
C: 固體假乳頭狀腫瘤（solid-pseudopapillary neoplasm）是良性腫瘤，通常發生在年輕男性
D: 漿液性囊性腫瘤（serous cystic neoplasm）於男性較常見，約為女性的兩倍",A,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
142,"腹部挫傷病人大量失血的初期，對呼吸功能的影響何者正確？
A: 通氣降低
B: 灌流減少
C: 沒影響
D: 肺瀰散量降低",B,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
143,"下列有關乳房（breast）構造的敘述，何者正確？
A: 乳腺（mammary glands）的上皮是由多層的扁平上皮細胞（squamous epithelial cells）組成
B: 乳房的主要血液供應來自胸部主動脈的許多無名小分枝
C: 乳房的淋巴液主要回流到乳糜池（cisterna chyli）
D: 青春期時乳房明顯增大，大部分是因為脂肪組織增加",D,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
144,"當聲音進入耳朵後，下列何者為內耳毛細胞的第一個反應？
A: 鈣離子自內質網流出至細胞質
B: 胞外鉀離子流入細胞
C: 胞外鈉離子流入細胞
D: 鈣離子自細胞質流至內質網",B,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
145,"依照ED50（50% effective dose）及LD50（50% lethal dose）判斷，下列那個藥物最有可能從治療效果轉變為毒性效應？
A: LD50：ED50 = 15 mg：1 mg
B: LD50：ED50 = 5 mg：1 mg
C: LD50：ED50 = 20 mg：10 mg
D: LD50：ED50 = 150 mg：50 mg",C,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
146,"下列何種神經纖維傳導速度最慢？
A: 神經纖維 Aβ
B: 神經纖維 C
C: 神經纖維 Aα
D: 神經纖維 B",B,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,"有一病人的血液檢查及動脈血氣體分析如下：pH = 7.3，PaCO2 = 34 mm Hg，[HCO3 -] = 18 mEq，[Na+] = 144mmol/L，[K+] = 3.2 mmol/L，[Cl-] = 116 mmol/L，此病人最可能罹患下列何種疾病？
A: 乳酸中毒（lactic acidosis）
B: 慢性腎衰竭（chronic renal failure）
C: 腎小管性酸中毒（renal tubular acidosis）
D: 糖尿病酮酸中毒（diabetic ketoacidosis）",C,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,"下列何者最可能明顯地呈現在X射線影像中，有助於在大腦中定位？
A: 松果體（pineal gland）
B: 下視丘（hypothalamus）
C: 腦下垂體（pituitary gland）
D: 甲狀腺（thyroid gland）",A,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
149,"下列有關子宮頸癌（cervical carcinoma）的敘述，何者較不正確？
A: 部分子宮頸癌與高危險性人類乳突狀病毒（high-risk human papillomavirus）的感染有關，包括腺鱗癌（adenosquamous carcinoma）與神經內分泌癌（neuroendocrine carcinoma）
B: 最常見的組織學分類為鱗狀上皮癌（squamous cell carcinoma）
C: 第二常見的組織學分類為腺癌（adenocarcinoma）
D: 一般而言腺鱗癌（adenosquamous carcinoma）與神經內分泌癌（neuroendocrine carcinoma）從原位癌發展到侵襲癌的時間較長於鱗狀上皮癌（squamous cell carcinoma）",D,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
150,"下列何者強化肩關節的關節囊（articular capsule）上部？
A: 下關節盂肱骨韌帶（inferior glenohumeral ligament）
B: 中關節盂肱骨韌帶（middle glenohumeral ligament）
C: 橫肱骨韌帶（transverse humeral ligament）
D: 喙突肱骨韌帶（coracohumeral ligament）",D,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
151,"下列何者的小動脈收縮極少受自主神經系統之調控？
A: 胃腸
B: 大腦
C: 心臟
D: 皮膚",B,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
152,"下列何種藥物的作用機轉為阻斷真菌微小管（microtubule）？
A: terbinafine
B: nystatin
C: griseofulvin
D: itraconazole",C,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
153,"交感神經分系（sympathetic division）與副交感神經分系（parasympathetic division）的比較，下列敘述何者正確？
A: 節前（preganglionic）與節後（postganglionic）神經元皆使用相同的神經傳遞物質
B: 交感神經節（sympathetic ganglion）通常比副交感神經節（parasympathetic ganglion）較靠近支配的臟器
C: 兩者皆有支配腺體
D: 皆具有灰、白交通支（ramus communicans）的路徑構造",C,1,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
154,"Amiodarone為治療心室心搏過速，合併左心室功能受損之首選用藥，下列何者不是長期使用此藥後的副作用？
A: 皮膚色素沉積
B: 腹瀉
C: 角膜有黃棕色沉積物
D: 甲狀腺功能異常",B,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
155,"下列有關氣體的擴散速率，何者正確？
A: 根據Graham's law推論O2分子量比CO2小，故其擴散速率較佳
B: 根據Fick's law推論O2在血漿中的溶解度比CO2佳，故其擴散速率較差
C: 根據Graham's law推論O2分子量比CO2大，故其擴散速率較差
D: 根據Henry's law推論O2在血漿中的溶解度比CO2差，故其擴散速率較佳",A,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,"下列何種情況不會使肺水腫惡化？
A: 肺微血管內靜水壓（hydrostatic pressure）過高
B: 肺微血管內滲透壓（oncotic pressure）過低
C: 肺微血管外滲透壓（oncotic pressure）過低
D: 肺微血管外靜水壓（hydrostatic pressure）過低",C,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
157,"下列足底肌肉何者不連接到跟骨（calcaneus）？
A: 外展肌（abductor hallucis muscle）
B: 小趾外展肌（abductor digiti minimi muscle）
C: 屈趾短肌（flexor digitorum brevis muscle）
D: 蚓狀肌（lumbrical muscle）",D,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
158,"脾臟的血液主要來自下列何者的分枝？
A: 橫膈下動脈
B: 腸繫膜上動脈
C: 腹腔動脈幹
D: 腸繫膜下動脈",C,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
159,"下列何者參與形成血腦障壁？
A: 許旺氏細胞
B: 星形膠細胞
C: 寡突膠細胞
D: 室管膜細胞",B,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
160,"下列何種支付制度的基準單位最大，對醫療服務提供者的節約誘因最大？
A: 論量（論項）計酬
B: 論日計酬
C: 論人計酬
D: 論病例計酬",C,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
161,"大腿內側肌群主要由下列何者支配？
A: 股神經（femoral nerve）
B: 坐骨神經（sciatic nerve）
C: 閉孔神經（obturator nerve）
D: 陰部神經（pudendal nerve）",C,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
162,"詹先生近年來因愛好生態攝影而經常前往北歐之瑞典及芬蘭等國旅遊，期間曾多次品嚐當地之醃魚特產，日前因腹部不適及出現貧血病症而就醫，經醫院檢查發現有嚴重維他命B12缺乏，並於其空腸（jejunum）近端發現有帶狀蟲體寄生。依據以上敘述，詹先生最可能感染何種寄生蟲？
A: 中華肝吸蟲（Clonorchis sinensis）
B: 廣節裂頭絛蟲（Diphyllobothrium latum）
C: 橫川吸蟲（Metagonimus yokogawai）
D: 增生性裂頭幼蟲（Sparganum proliferum）",B,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
163,"下列何者支配脛前肌（tibialis anterior muscle）？
A: 脛後神經（posterior tibial nerve）
B: 腓淺神經（superficial fibular nerve）
C: 腓深神經（deep fibular nerve）
D: 膕神經（popliteal nerve）",C,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
164,"有關人類乳突病毒（Human Papillomavirus, HPV）的敘述，下列何者錯誤？
A: HPV是一種致癌性RNA病毒（oncogenic RNA virus）
B: 高危險性HPV與某些口咽癌（oropharyngeal cancers）有關
C: 子宮頸癌與HPV-16、18有關
D: HPV-6、11屬於低危險性HPV，與尖圭濕疣（condyloma acuminatum）有關",A,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
165,"下列何種給藥途徑的生體可用率（bioavailability）最佳？
A: 皮下注射
B: 靜脈注射
C: 口服
D: 舌下給藥",B,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
166,"下列關於肺炎披衣菌（Chlamydophila pneumoniae）的敘述何者錯誤？
A: 感染細胞不會形成包涵體（inclusion body）
B: 此菌感染可能導致粥狀動脈硬化症（atherosclerosis）
C: 人類是主要的宿主，可藉由呼吸道傳播
D: 只有一種血清型",A,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
167,"皮膚構造由淺層至深層排列，下列何者正確？①真皮乳突層（dermis, papillary region） ②皮下層（subcutaneous layer） ③真皮網狀層（dermis, reticular region） ④表皮層（epidermis）
A: ③②①④
B: ④①③②
C: ①②③④
D: ④③②①",B,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
168,"肝炎病毒中，唯一屬於 DNA 病毒的是下列那一種病毒？
A: D 型肝炎病毒
B: B 型肝炎病毒
C: A 型肝炎病毒
D: C 型肝炎病毒",B,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
169,"腦部腫瘤切片出現Antoni A與B區域的組織形態，最可能的診斷為何？
A: 神經鞘瘤（schwannoma）
B: 血管母細胞瘤（hemangioblastoma）
C: 顱咽管瘤（craniopharyngioma）
D: 腦下垂體腺瘤（pituitary adenoma）",A,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
170,"對於過量propranolol導致低血壓和心跳過慢，下列何種解毒劑（antidote）效果最佳？
A: pralidoxime
B: atropine
C: glucagon
D: digoxin",C,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
171,"關於治療偏頭痛藥物sumatriptan 之敘述，下列何者錯誤？
A: 與抗憂鬱藥SSRI併用可能導致serotonin syndrome
B: 可引起腦部血管收縮
C: 其作用機制在於拮抗5-HT1B/1D
D: 冠狀動脈疾病（coronary artery disease）病人為使用禁忌",C,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
